timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1581496027354362312,-0.102549,-0.00471873,-0.0546383,-0.0534142,-0.0281484,-0.0667335,-0.431665,-0.562709,1.08189,0.999966,0.00823794,-0.000499211,0.000642025,-0.084185,-0.00240374,0.151108,0.0220368,0.00347249,0.26747,0,0,0,0.00761829,0.0049657,0.0852575,1
1581496027364378888,-0.102239,-0.0047106,-0.0548137,-0.0456567,-0.0248486,-0.0751596,0.292543,0.282676,-1.17358,0.999965,0.00820565,-0.00139965,0.000556172,-0.084185,-0.00240374,0.151108,0.0216647,0.00346028,0.267698,0,0,0,0.00761829,0.0049657,0.0852575,1
1581496027374419176,-0.10197,-0.00472522,-0.055289,-0.0372361,-0.0179303,-0.0857381,0.293586,0.481915,-0.978411,0.999964,0.00810872,-0.00225666,0.00055689,-0.084185,-0.00240374,0.151108,0.0213419,0.00348222,0.268316,0,0,0,0.00792742,0.00509569,0.0876191,1
1581496027384369736,-0.101569,-0.00471891,-0.0556097,-0.0390686,-0.0290489,-0.0795334,-0.702624,-1.27069,0.540871,0.999962,0.00814385,-0.00315988,0.000583507,-0.084185,-0.00240374,0.151108,0.0208609,0.00347276,0.268733,0,0,0,0.00812837,0.00516914,0.0894409,1
1581496027394389992,-0.10054,-0.00471129,-0.0561165,-0.024037,-0.0205213,-0.0768967,1.19798,0.888739,0.174546,0.999957,0.00840715,-0.00397791,0.00051957,-0.084185,-0.00240374,0.151108,0.0196265,0.00346133,0.269391,0,0,0,0.00829451,0.00525931,0.0908892,1
1581496027404366920,-0.10054,-0.00471129,-0.0561165,-0.027753,-0.0234404,-0.0848168,-0.917959,-0.508658,-0.879433,0.999954,0.00832038,-0.00469702,0.000542424,-0.084185,-0.00240374,0.151108,0.0196265,0.00346133,0.269391,0,0,0,0.00852466,0.00538571,0.093627,1
1581496027414397704,-0.0994083,-0.00469144,-0.0567747,-0.016339,-0.0130092,-0.087649,0.715664,1.21529,0.129534,0.999948,0.00835353,-0.00583165,0.000498059,-0.084185,-0.00240374,0.151108,0.0182681,0.00343154,0.270247,0,0,0,0.00852466,0.00538571,0.093627,1
1581496027424398344,-0.098762,-0.00465472,-0.0570804,-0.0168136,-0.0224059,-0.0874152,-0.568791,-1.32053,-0.1357,0.999946,0.00819996,-0.00640237,0.000452278,-0.084185,-0.00240374,0.151108,0.0174925,0.00337647,0.270644,0,0,0,0.00870487,0.00547133,0.0964226,1
1581496027435982344,-0.098762,-0.00465472,-0.0570804,-0.0168136,-0.0224059,-0.0874152,-0.568791,-1.32053,-0.1357,0.999946,0.00819996,-0.00640237,0.000452278,-0.084185,-0.00240374,0.151108,0.0174925,0.00337647,0.270644,0,0,0,0.00870487,0.00547133,0.0964226,1
1581496027444386760,-0.0980654,-0.0046552,-0.0574794,-0.00556184,-0.0136328,-0.0793526,0.695571,0.708062,0.802057,0.999943,0.00820985,-0.00684621,0.00040305,-0.084185,-0.00240374,0.151108,0.0166565,0.00337719,0.271163,0,0,0,0.00870487,0.00547133,0.0964226,1
1581496027454368424,-0.0972803,-0.00432524,-0.0580999,-0.0113711,-0.00565646,-0.0869792,-0.0571168,-0.459543,-1.02117,0.99994,0.00794634,-0.00755884,0.000173363,-0.084185,-0.00240374,0.151108,0.0157144,0.00288225,0.27197,0,0,0,0.00882822,0.00556576,0.0993415,1
1581496027464378824,-0.0969098,-0.00414005,-0.0584066,-0.0109778,-0.0033705,-0.0777683,0.0289056,0.0704653,1.09848,0.999941,0.00796054,-0.0074425,0.000140691,-0.084185,-0.00240374,0.151108,0.0152698,0.00260447,0.272368,0,0,0,0.00897036,0.00561057,0.102167,1
1581496027474385576,-0.0965824,-0.00395824,-0.0588384,-0.0126612,-0.00294783,-0.0660917,-0.139037,-0.0984156,1.02925,0.99994,0.0081476,-0.00733263,5.75873e-05,-0.084185,-0.00240374,0.151108,0.014877,0.00233175,0.27293,0,0,0,0.00897036,0.00561057,0.102167,1
1581496027484366376,-0.0958903,-0.00364093,-0.0593246,-0.0145013,-0.0126812,-0.0666117,0.409662,-0.249064,-1.18124,0.999943,0.00815705,-0.0068755,9.84015e-05,-0.084185,-0.00240374,0.151108,0.0140464,0.00185578,0.273562,0,0,0,0.00913403,0.00564195,0.105189,1
1581496027494398696,-0.0958903,-0.00364093,-0.0593246,-0.0145013,-0.0126812,-0.0666117,-0.590206,-1.24578,1.1252,0.999945,0.0083646,-0.0063583,0.000118268,-0.084185,-0.00240374,0.151108,0.0140464,0.00185578,0.273562,0,0,0,0.0092852,0.00571893,0.107891,1
1581496027504424136,-0.0956674,-0.00363002,-0.0596884,-0.0196955,-0.0191974,-0.0597213,-0.467409,-0.743131,0.623293,0.999947,0.00857427,-0.00577074,0.000135777,-0.084185,-0.00240374,0.151108,0.0137789,0.00183942,0.274035,0,0,0,0.0092852,0.00571893,0.107891,1
1581496027514393704,-0.0951364,-0.00346377,-0.0600702,-0.0171179,-0.0161726,-0.0648063,-0.455339,-1.278,1.084,0.999951,0.00870865,-0.00461881,8.56109e-05,-0.084185,-0.00240374,0.151108,0.0131418,0.00159005,0.274531,0,0,0,0.00940211,0.0057924,0.10964,1
1581496027524371432,-0.0948697,-0.00336442,-0.06017,-0.0142506,-0.00828762,-0.0697149,0.395692,0.903743,-0.824293,0.999955,0.00865938,-0.00398037,3.69857e-05,-0.084185,-0.00240374,0.151108,0.0128217,0.00144103,0.274661,0,0,0,0.00955156,0.00588013,0.112154,1
1581496027534400712,-0.0945763,-0.00328112,-0.0603635,-0.0177646,-0.0227612,-0.0624792,-0.365455,-1.52324,0.638874,0.999958,0.00854967,-0.00340602,-2.24519e-05,-0.084185,-0.00240374,0.151108,0.0124696,0.00131607,0.274912,0,0,0,0.00955156,0.00588013,0.112154,1
1581496027544441448,-0.0943022,-0.00322214,-0.0604641,-0.0181871,-0.0177993,-0.0680231,-0.128044,0.356859,-0.642002,0.999961,0.0084022,-0.00278798,-0.000112928,-0.084185,-0.00240374,0.151108,0.0121406,0.0012276,0.275043,0,0,0,0.00971198,0.00600788,0.114839,1
1581496027554366568,-0.0940889,-0.00311898,-0.0607659,-0.0199482,-0.00677931,-0.0768437,-0.228136,0.816454,-0.836765,0.999963,0.0083335,-0.00204851,-0.000190776,-0.084185,-0.00240374,0.151108,0.0118848,0.00107287,0.275436,0,0,0,0.0097988,0.00606235,0.116312,1
1581496027564371240,-0.0937772,-0.00292102,-0.0606247,-0.022157,-0.00921033,-0.0807439,-0.585214,-0.729384,-1.07136,0.999964,0.00842961,-0.00133071,-0.000182212,-0.084185,-0.00240374,0.151108,0.0115107,0.000775926,0.275252,0,0,0,0.0099061,0.00608882,0.118093,1
1581496027574387080,-0.0935707,-0.002736,-0.0607918,-0.0198358,-0.00012519,-0.0707368,0.192736,0.882031,1.1862,0.999963,0.00864079,-0.000478392,-0.0001532,-0.084185,-0.00240374,0.151108,0.011263,0.000498393,0.275469,0,0,0,0.0099061,0.00608882,0.118093,1
